Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
10:15:00,1.708480E+00,2.622886E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.296842E+00,7.586478E+04,7.277931E+04,1.767279E+00,2.574443E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.741409E+00,5.836183E+04,5.472407E+04,2.517800E+00,1.956044E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.757117E+00,5.853851E+04,5.487025E+04
10:30:00,1.699202E+00,2.630531E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.298896E+00,7.646292E+04,7.339027E+04,1.749475E+00,2.589113E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.732260E+00,5.883393E+04,5.520563E+04,2.485554E+00,1.982614E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.796058E+00,5.955177E+04,5.591039E+04
10:45:00,1.690821E+00,2.637437E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.297336E+00,7.702043E+04,7.396025E+04,1.733347E+00,2.602402E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.717730E+00,5.924549E+04,5.562536E+04,2.456540E+00,2.006520E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.829940E+00,6.050810E+04,5.689256E+04
11:00:00,1.683115E+00,2.643787E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.291270E+00,7.752724E+04,7.447820E+04,1.718488E+00,2.614645E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.697277E+00,5.959041E+04,5.597596E+04,2.430126E+00,2.028284E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.857706E+00,6.139563E+04,5.780357E+04
11:15:00,1.675929E+00,2.649707E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.280179E+00,7.778582E+04,7.474256E+04,1.704615E+00,2.626076E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.670931E+00,5.967731E+04,5.606222E+04,2.405848E+00,2.048289E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.878907E+00,6.201758E+04,5.844272E+04
11:30:00,1.669155E+00,2.655289E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.264063E+00,7.798784E+04,7.494928E+04,1.691525E+00,2.636861E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.639373E+00,5.970557E+04,5.608789E+04,2.383342E+00,2.066833E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.893720E+00,6.256765E+04,5.900788E+04
11:45:00,1.662714E+00,2.660596E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.243413E+00,7.813886E+04,7.510416E+04,1.679072E+00,2.647122E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.603844E+00,5.968914E+04,5.606743E+04,2.362333E+00,2.084144E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.903013E+00,6.305561E+04,5.950929E+04
12:00:00,1.656545E+00,2.665679E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.218995E+00,7.824746E+04,7.521558E+04,1.667133E+00,2.656960E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.565854E+00,5.964500E+04,5.601793E+04,2.342553E+00,2.100442E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.907987E+00,6.349496E+04,5.996048E+04
12:15:00,1.650617E+00,2.670564E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.192193E+00,7.825255E+04,7.522081E+04,1.655673E+00,2.666403E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.527457E+00,5.951962E+04,5.588463E+04,2.323912E+00,2.115801E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.910442E+00,6.382930E+04,6.030363E+04
12:30:00,1.644899E+00,2.675275E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.165674E+00,7.826084E+04,7.522878E+04,1.644630E+00,2.675501E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.491956E+00,5.942683E+04,5.578416E+04,2.306276E+00,2.130333E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.913419E+00,6.416951E+04,6.065212E+04
12:45:00,1.639367E+00,2.679833E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.143569E+00,7.831879E+04,7.528692E+04,1.633953E+00,2.684299E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.464079E+00,5.941983E+04,5.577151E+04,2.289521E+00,2.144138E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.921569E+00,6.456792E+04,6.105976E+04
13:00:00,1.634003E+00,2.684253E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.128474E+00,7.845562E+04,7.542318E+04,1.623608E+00,2.692823E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.446838E+00,5.953250E+04,5.588006E+04,2.273557E+00,2.157292E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.937911E+00,6.505851E+04,6.155985E+04
13:15:00,1.628793E+00,2.688546E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.121754E+00,7.857168E+04,7.553573E+04,1.613570E+00,2.701094E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.441794E+00,5.966741E+04,5.601054E+04,2.258311E+00,2.169854E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.963975E+00,6.554350E+04,6.205261E+04
13:30:00,1.623727E+00,2.692720E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.124128E+00,7.879006E+04,7.575222E+04,1.603818E+00,2.709129E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.449707E+00,5.994813E+04,5.629101E+04,2.243719E+00,2.181877E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.000506E+00,6.614626E+04,6.266580E+04
13:45:00,1.618788E+00,2.696790E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.135226E+00,7.910662E+04,7.607044E+04,1.594302E+00,2.716970E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.470111E+00,6.036940E+04,5.671794E+04,2.229672E+00,2.193452E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.047037E+00,6.686155E+04,6.339594E+04
14:00:00,1.613972E+00,2.700758E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.153305E+00,7.950173E+04,7.647132E+04,1.585023E+00,2.724616E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.500949E+00,6.090808E+04,5.726839E+04,2.216142E+00,2.204600E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.101539E+00,6.766655E+04,6.422051E+04
14:15:00,1.609276E+00,2.704627E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.174854E+00,7.974421E+04,7.671810E+04,1.575981E+00,2.732066E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.538120E+00,6.132635E+04,5.769857E+04,2.203111E+00,2.215337E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.159808E+00,6.832224E+04,6.489464E+04
14:30:00,1.604695E+00,2.708402E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.197775E+00,8.000213E+04,7.698213E+04,1.567169E+00,2.739327E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.578797E+00,6.178408E+04,5.817108E+04,2.190551E+00,2.225686E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.218907E+00,6.898729E+04,6.557980E+04
14:45:00,1.600226E+00,2.712084E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.220835E+00,8.026162E+04,7.724888E+04,1.558579E+00,2.746404E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.620993E+00,6.225891E+04,5.866253E+04,2.178434E+00,2.235669E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.276739E+00,6.963808E+04,6.625141E+04
15:00:00,1.595864E+00,2.715678E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.242967E+00,8.051067E+04,7.750527E+04,1.550206E+00,2.753304E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.662801E+00,6.272938E+04,5.915002E+04,2.166738E+00,2.245307E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.331295E+00,7.025201E+04,6.688554E+04
15:15:00,1.591606E+00,2.719187E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.262838E+00,8.050426E+04,7.750067E+04,1.542040E+00,2.760032E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.701981E+00,6.294026E+04,5.937229E+04,2.155439E+00,2.254617E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.380164E+00,7.057194E+04,6.721912E+04
15:30:00,1.587448E+00,2.722613E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.279816E+00,8.046530E+04,7.746304E+04,1.535775E+00,2.765194E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.737133E+00,6.310582E+04,5.954819E+04,2.144517E+00,2.263616E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.421818E+00,7.081067E+04,6.746967E+04
15:45:00,1.583387E+00,2.725959E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.293469E+00,8.038893E+04,7.738729E+04,1.531367E+00,2.768826E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.767109E+00,6.321314E+04,5.966411E+04,2.133955E+00,2.272319E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.454967E+00,7.095371E+04,6.762201E+04
16:00:00,1.579419E+00,2.729229E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.303351E+00,8.027012E+04,7.726882E+04,1.527082E+00,2.772356E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.791002E+00,6.325200E+04,5.971019E+04,2.123735E+00,2.280740E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.478551E+00,7.098910E+04,6.766449E+04
16:15:00,1.575541E+00,2.732424E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.308732E+00,8.002399E+04,7.702042E+04,1.522917E+00,2.775788E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.807668E+00,6.313286E+04,5.959433E+04,2.113842E+00,2.288892E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.491322E+00,7.082614E+04,6.750390E+04
16:30:00,1.571751E+00,2.735547E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.308792E+00,7.971797E+04,7.671033E+04,1.518867E+00,2.779126E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.815954E+00,6.291942E+04,5.938074E+04,2.104260E+00,2.296787E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.492033E+00,7.052747E+04,6.720341E+04
16:45:00,1.568046E+00,2.738600E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.303349E+00,7.935003E+04,7.633672E+04,1.514928E+00,2.782371E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.815450E+00,6.260708E+04,5.906485E+04,2.094976E+00,2.304436E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.480200E+00,7.008765E+04,6.675756E+04
17:00:00,1.564422E+00,2.741585E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.291463E+00,7.890959E+04,7.588870E+04,1.511096E+00,2.785528E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.804901E+00,6.218168E+04,5.863208E+04,2.085978E+00,2.311850E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.454525E+00,6.949204E+04,6.615134E+04
17:15:00,1.560878E+00,2.744506E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.272265E+00,7.831019E+04,7.527846E+04,1.507368E+00,2.788600E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.783135E+00,6.155339E+04,5.799115E+04,2.077253E+00,2.319039E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.413839E+00,6.865085E+04,6.529350E+04
17:30:00,1.557410E+00,2.747363E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.242616E+00,7.759319E+04,7.454697E+04,1.503740E+00,2.791589E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.746094E+00,6.075321E+04,5.717205E+04,2.068791E+00,2.326012E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.354066E+00,6.759488E+04,6.421402E+04
17:45:00,1.554017E+00,2.750158E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.202583E+00,7.675933E+04,7.369826E+04,1.500209E+00,2.794499E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.693527E+00,5.977831E+04,5.617521E+04,2.060581E+00,2.332777E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.274974E+00,6.632149E+04,6.291335E+04
18:00:00,1.550697E+00,2.752895E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.151249E+00,7.579831E+04,7.272004E+04,1.496772E+00,2.797331E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.623930E+00,5.861177E+04,5.498115E+04,2.052612E+00,2.339343E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.175045E+00,6.481362E+04,6.137177E+04
18:15:00,1.557290E+00,2.747462E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.087509E+00,7.450599E+04,7.140264E+04,1.508461E+00,2.787699E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.536121E+00,5.704859E+04,5.337948E+04,2.062977E+00,2.330803E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.053282E+00,6.286837E+04,5.938112E+04
18:30:00,1.563985E+00,2.741945E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,6.010079E+00,7.305962E+04,6.992659E+04,1.520294E+00,2.777950E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.427660E+00,5.525302E+04,5.153550E+04,2.073810E+00,2.321877E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.907524E+00,6.065310E+04,5.710998E+04
18:45:00,1.570825E+00,2.736311E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.921278E+00,7.148528E+04,6.832019E+04,1.532336E+00,2.768029E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.303386E+00,5.327950E+04,4.950845E+04,2.085401E+00,2.312330E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.742974E+00,5.822636E+04,5.462129E+04
19:00:00,1.577809E+00,2.730559E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.831029E+00,6.989465E+04,6.670013E+04,1.544587E+00,2.757939E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.178830E+00,5.130281E+04,4.748053E+04,2.097790E+00,2.302131E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.575775E+00,5.576980E+04,5.210312E+04
19:15:00,1.584918E+00,2.724704E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.743975E+00,6.849332E+04,6.526732E+04,1.557017E+00,2.747702E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.061248E+00,4.955793E+04,4.567900E+04,2.110871E+00,2.291364E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.413903E+00,5.352652E+04,4.979058E+04
19:30:00,1.592127E+00,2.718768E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.663384E+00,6.716469E+04,6.389894E+04,1.569589E+00,2.737349E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.955407E+00,4.794516E+04,4.399890E+04,2.124549E+00,2.280108E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.263018E+00,5.140687E+04,4.758904E+04
19:45:00,1.589576E+00,2.720875E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.592282E+00,6.594285E+04,6.263447E+04,1.567244E+00,2.739287E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.865193E+00,4.650825E+04,4.249353E+04,2.120670E+00,2.283318E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.127879E+00,4.946441E+04,4.556187E+04
20:00:00,1.587069E+00,2.722944E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.533894E+00,6.486407E+04,6.151822E+04,1.564957E+00,2.741178E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.795813E+00,4.530578E+04,4.123526E+04,2.117051E+00,2.286314E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.014498E+00,4.776679E+04,4.379047E+04
20:15:00,1.584560E+00,2.725016E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.488337E+00,6.400635E+04,6.063391E+04,1.562653E+00,2.743081E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.745828E+00,4.439823E+04,4.029028E+04,2.113353E+00,2.289371E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.922231E+00,4.638344E+04,4.235056E+04
20:30:00,1.582041E+00,2.727093E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.449728E+00,6.322682E+04,5.983276E+04,1.560324E+00,2.745003E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.705185E+00,4.359580E+04,3.945843E+04,2.109490E+00,2.292559E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.841543E+00,4.513038E+04,4.104865E+04
20:45:00,1.579526E+00,2.729167E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.414566E+00,6.248608E+04,5.907214E+04,1.557990E+00,2.746927E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.668663E+00,4.283976E+04,3.867562E+04,2.105528E+00,2.295826E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.767537E+00,4.395253E+04,3.982493E+04
21:00:00,1.577036E+00,2.731219E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.381841E+00,6.177278E+04,5.834000E+04,1.555684E+00,2.748828E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.634966E+00,4.211551E+04,3.792619E+04,2.101527E+00,2.299123E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.699076E+00,4.283708E+04,3.866588E+04
21:15:00,1.574582E+00,2.733241E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.351066E+00,6.108141E+04,5.763061E+04,1.553420E+00,2.750694E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.603502E+00,4.141640E+04,3.720310E+04,2.097506E+00,2.302436E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.635555E+00,4.177721E+04,3.756452E+04
21:30:00,1.572165E+00,2.735232E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.321905E+00,6.040822E+04,5.694016E+04,1.551200E+00,2.752523E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.573872E+00,4.073793E+04,3.650169E+04,2.093477E+00,2.305756E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.576495E+00,4.076756E+04,3.651547E+04
21:45:00,1.569787E+00,2.737192E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.293945E+00,5.974853E+04,5.626364E+04,1.549024E+00,2.754315E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.545584E+00,4.007455E+04,3.581600E+04,2.089455E+00,2.309070E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.521158E+00,3.979981E+04,3.550981E+04
22:00:00,1.567447E+00,2.739120E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,5.266992E+00,5.910018E+04,5.559885E+04,1.546894E+00,2.756070E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.518405E+00,3.942366E+04,3.514333E+04,2.085453E+00,2.312367E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.469123E+00,3.886919E+04,3.454268E+04
22:15:00,1.381560E+00,2.892274E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,4.445376E+00,4.958632E+04,4.525494E+04,1.364520E+00,2.906324E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,2.920658E+00,3.242896E+04,2.731446E+04,1.736205E+00,2.600105E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,2.869143E+00,3.184934E+04,2.669427E+04
22:30:00,1.196074E+00,3.045099E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.906536E+00,4.438748E+04,3.936611E+04,1.182513E+00,3.056276E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,2.395608E+00,2.661804E+04,2.069500E+04,1.387632E+00,2.887287E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,2.325658E+00,2.580007E+04,1.978877E+04
22:45:00,1.010981E+00,3.118791E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,3.279388E+00,3.782890E+04,3.179691E+04,1.000865E+00,3.087585E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,1.934126E+00,2.143761E+04,1.476483E+04,1.140246E+00,3.096343E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,1.862644E+00,2.057419E+04,1.381104E+04
23:00:00,8.262746E-01,2.548988E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,2.672752E+00,3.097317E+04,2.415859E+04,8.195682E-01,2.528299E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,1.429794E+00,1.531321E+04,7.930024E+03,9.214084E-01,2.842468E+04,7.733388E-01,0.000000E+00,0.000000E+00,7.733388E-01,0.000000E+00,1.355256E+00,1.438434E+04,6.917663E+03
